X,Y,Z,Latitude,Longitude,Altitude (m)
683881.033040004,5092463.88921178,-20.485,45.96110183,-66.62690798,-20.485
683881.032907608,5092463.8936559,-20.49,45.96110187,-66.62690798,-20.49
683881.029708934,5092463.89689666,-20.493,45.9611019,-66.62690802,-20.493
683881.028059948,5092463.90018358,-20.494,45.96110193,-66.62690804,-20.494
683881.028702397,5092463.90465079,-20.496,45.96110197,-66.62690803,-20.496
683881.031603177,5092463.9114093,-20.501,45.96110203,-66.62690799,-20.501
683881.033696016,5092463.91925576,-20.504,45.9611021,-66.62690796,-20.504
683881.038954429,5092463.9249725,-20.513,45.96110215,-66.62690789,-20.513
683881.04663667,5092463.9274254,-20.524,45.96110217,-66.62690779,-20.524
683881.055934798,5092463.9277024,-20.532,45.96110217,-66.62690767,-20.532
683881.063815635,5092463.92348912,-20.537,45.96110213,-66.62690757,-20.537
683881.067623657,5092463.9258266,-20.552,45.96110215,-66.62690752,-20.552
683881.07675629,5092463.93165875,-20.567,45.9611022,-66.6269074,-20.567
683881.084438531,5092463.93411165,-20.582,45.96110222,-66.6269073,-20.582
683881.0889221,5092463.9398053,-20.597,45.96110227,-66.62690724,-20.597
683881.091048037,5092463.94654073,-20.613,45.96110233,-66.62690721,-20.613
683881.096240251,5092463.95447953,-20.633,45.9611024,-66.62690714,-20.633
683881.100690721,5092463.96128421,-20.65,45.96110246,-66.62690708,-20.65
683881.10753192,5092463.96593609,-20.663,45.9611025,-66.62690699,-20.663
683881.114373119,5092463.97058796,-20.68,45.96110254,-66.6269069,-20.68
683881.119730829,5092463.9729716,-20.7,45.96110256,-66.62690683,-20.7
683881.124512289,5092463.96866599,-20.716,45.96110252,-66.62690677,-20.716
683881.130578645,5092463.97329478,-20.736,45.96110256,-66.62690669,-20.736
683881.135803959,5092463.98012254,-20.75,45.96110262,-66.62690662,-20.75
683881.139446484,5092463.98801517,-20.77,45.96110269,-66.62690657,-20.77
683881.14363216,5092464.0037081,-20.787,45.96110283,-66.62690651,-20.787
683881.145526403,5092464.01822074,-20.798,45.96110296,-66.62690648,-20.798
683881.147553042,5092464.02828926,-20.815,45.96110305,-66.62690645,-20.815
683881.148771739,5092464.03944573,-20.834,45.96110315,-66.62690643,-20.834
683881.152381166,5092464.04844939,-20.85,45.96110323,-66.62690638,-20.85
683881.153599862,5092464.05960585,-20.865,45.96110333,-66.62690636,-20.865
683881.153401267,5092464.06627204,-20.875,45.96110339,-66.62690636,-20.875
683881.15475236,5092464.07298438,-20.887,45.96110345,-66.62690634,-20.887
683881.160752518,5092464.07983524,-20.897,45.96110351,-66.62690626,-20.897
683881.168368561,5092464.08451019,-20.904,45.96110355,-66.62690616,-20.904
683881.171977988,5092464.09351385,-20.911,45.96110363,-66.62690611,-20.911
683881.172587336,5092464.09909209,-20.917,45.96110368,-66.6269061,-20.917
683881.175620514,5092464.10140648,-20.923,45.9611037,-66.62690606,-20.923
683881.178719889,5092464.10149882,-20.927,45.9611037,-66.62690602,-20.927
683881.181719968,5092464.10492424,-20.932,45.96110373,-66.62690598,-20.932
683881.182395515,5092464.10828041,-20.935,45.96110376,-66.62690597,-20.935
683881.183137259,5092464.10941453,-20.936,45.96110377,-66.62690596,-20.936
683881.182296217,5092464.1116135,-20.939,45.96110379,-66.62690597,-20.939
683881.185362494,5092464.11281687,-20.94,45.9611038,-66.62690593,-20.94
683881.183812806,5092464.1127707,-20.943,45.9611038,-66.62690595,-20.943
683881.183879005,5092464.11054864,-20.941,45.96110378,-66.62690595,-20.941
683881.184753146,5092464.10723863,-20.941,45.96110375,-66.62690594,-20.941
683881.183912104,5092464.10943761,-20.943,45.96110377,-66.62690595,-20.943
683881.183004863,5092464.11385865,-20.945,45.96110381,-66.62690596,-20.945
683881.180779628,5092464.11045631,-20.946,45.96110378,-66.62690599,-20.946
683881.179296139,5092464.10818808,-20.946,45.96110376,-66.62690601,-20.946
683881.180269577,5092464.10154498,-20.944,45.9611037,-66.626906,-20.944
683881.178209839,5092464.09258749,-20.942,45.96110362,-66.62690603,-20.942
683881.174401817,5092464.09025001,-20.938,45.9611036,-66.62690608,-20.938
683881.170527598,5092464.09013459,-20.937,45.9611036,-66.62690613,-20.937
683881.168944811,5092464.09119945,-20.934,45.96110361,-66.62690615,-20.934
683881.16564684,5092464.0977733,-20.932,45.96110367,-66.62690619,-20.932
683881.163931656,5092464.10328228,-20.93,45.96110372,-66.62690621,-20.93
683881.167229627,5092464.09670844,-20.921,45.96110366,-66.62690617,-20.921
683881.174944967,5092464.09805031,-20.92,45.96110367,-66.62690607,-20.92
683881.180368875,5092464.09821189,-20.911,45.96110367,-66.626906,-20.911
683881.175819109,5092464.0947403,-20.901,45.96110364,-66.62690606,-20.901
683881.174335619,5092464.09247207,-20.897,45.96110362,-66.62690608,-20.897
683881.173395279,5092464.09800414,-20.897,45.96110367,-66.62690609,-20.897
683881.172554236,5092464.10020312,-20.894,45.96110369,-66.6269061,-20.894
683881.169355563,5092464.10344387,-20.892,45.96110372,-66.62690614,-20.892
683881.166123791,5092464.10779566,-20.885,45.96110376,-66.62690618,-20.885
683881.16285892,5092464.11325847,-20.877,45.96110381,-66.62690622,-20.877
683881.158686807,5092464.12314233,-20.879,45.9611039,-66.62690627,-20.879
683881.155322638,5092464.13193823,-20.875,45.96110398,-66.62690631,-20.875
683881.155865788,5092464.13973852,-20.873,45.96110405,-66.6269063,-20.873
683881.152468519,5092464.14964546,-20.871,45.96110414,-66.62690634,-20.871
683881.149071251,5092464.1595524,-20.868,45.96110423,-66.62690638,-20.868
683881.149812996,5092464.16068651,-20.864,45.96110424,-66.62690637,-20.864
683881.148872656,5092464.16621858,-20.862,45.96110429,-66.62690638,-20.862
683881.145707082,5092464.1683483,-20.856,45.96110431,-66.62690642,-20.856
683881.14483294,5092464.17165831,-20.854,45.96110434,-66.62690643,-20.854
683881.146283331,5092464.17503757,-20.853,45.96110437,-66.62690641,-20.853
683881.147124373,5092464.17283859,-20.85,45.96110435,-66.6269064,-20.85
683881.148773359,5092464.16955167,-20.846,45.96110432,-66.62690638,-20.846
683881.148839557,5092464.16732961,-20.843,45.9611043,-66.62690638,-20.843
683881.149846095,5092464.15957548,-20.841,45.96110423,-66.62690637,-20.841
683881.151627477,5092464.15184444,-20.84,45.96110416,-66.62690635,-20.84
683881.152534717,5092464.1474234,-20.838,45.96110412,-66.62690634,-20.838
683881.152600916,5092464.14520134,-20.836,45.9611041,-66.62690634,-20.836
683881.151249822,5092464.13848899,-20.835,45.96110404,-66.62690636,-20.835
683881.147408702,5092464.13726254,-20.832,45.96110403,-66.62690641,-20.832
683881.141984794,5092464.13710096,-20.831,45.96110403,-66.62690648,-20.831
683881.136693283,5092464.13249525,-20.829,45.96110399,-66.62690655,-20.829
683881.132275913,5092464.12457954,-20.83,45.96110392,-66.62690661,-20.83
683881.131024118,5092464.1145341,-20.828,45.96110383,-66.62690663,-20.828
683881.132096854,5092464.10455791,-20.826,45.96110374,-66.62690662,-20.826
683881.13316959,5092464.09458173,-20.824,45.96110365,-66.62690661,-20.824
683881.133335086,5092464.08902658,-20.821,45.9611036,-66.62690661,-20.821
683881.134341624,5092464.08127245,-20.818,45.96110353,-66.6269066,-20.818
683881.131275347,5092464.08006909,-20.816,45.96110352,-66.62690664,-20.816
683881.132281886,5092464.07231496,-20.815,45.96110345,-66.62690663,-20.815
683881.133387721,5092464.06122774,-20.812,45.96110335,-66.62690662,-20.812
683881.133652514,5092464.0523395,-20.81,45.96110327,-66.62690662,-20.81
683881.133983505,5092464.0412292,-20.808,45.96110317,-66.62690662,-20.808
683881.131890668,5092464.03338274,-20.806,45.9611031,-66.62690665,-20.806
683881.129056084,5092464.02440216,-20.803,45.96110302,-66.62690669,-20.803
683881.127804289,5092464.01435672,-20.804,45.96110293,-66.62690671,-20.804
683881.127393536,5092464.00211231,-20.806,45.96110282,-66.62690672,-20.806
683881.126042442,5092463.99539996,-20.807,45.96110276,-66.62690674,-20.807
683881.122267519,5092463.99195145,-20.806,45.96110273,-66.62690679,-20.806
683881.119267441,5092463.98852603,-20.805,45.9611027,-66.62690683,-20.805
683881.113267283,5092463.98167518,-20.801,45.96110264,-66.62690691,-20.801
683881.113532076,5092463.97278694,-20.797,45.96110256,-66.62690691,-20.797
683881.113896167,5092463.9605656,-20.794,45.96110245,-66.62690691,-20.794
683881.111968826,5092463.94716399,-20.792,45.96110233,-66.62690694,-20.792
683881.112399115,5092463.9327206,-20.79,45.9611022,-66.62690694,-20.79
683881.115120835,5092463.91945749,-20.789,45.96110208,-66.62690691,-20.789
683881.117743259,5092463.90952747,-20.788,45.96110199,-66.62690688,-20.788
683881.122690216,5092463.8996667,-20.787,45.9611019,-66.62690682,-20.787
683881.126087485,5092463.88975977,-20.786,45.96110181,-66.62690678,-20.786
683881.127935065,5092463.87980666,-20.788,45.96110172,-66.62690676,-20.788
683881.127226419,5092463.87756152,-20.788,45.9611017,-66.62690677,-20.788
683881.128908504,5092463.87316357,-20.792,45.96110166,-66.62690675,-20.792
683881.13291512,5092463.86883486,-20.797,45.96110162,-66.6269067,-20.797
683881.134630304,5092463.86332588,-20.804,45.96110157,-66.62690668,-20.804
683881.125232879,5092463.86638197,-20.808,45.9611016,-66.6269068,-20.808
683881.12317314,5092463.85742447,-20.808,45.96110152,-66.62690683,-20.808
683881.11723918,5092463.84835156,-20.81,45.96110144,-66.62690691,-20.81
683881.114636291,5092463.83159378,-20.816,45.96110129,-66.62690695,-20.816
683881.119616347,5092463.82062198,-20.82,45.96110119,-66.62690689,-20.82
683881.125947497,5092463.81636253,-20.823,45.96110115,-66.62690681,-20.823
683881.130119609,5092463.80647868,-20.824,45.96110106,-66.62690676,-20.824
683881.132775132,5092463.79543763,-20.821,45.96110096,-66.62690673,-20.821
683881.134391019,5092463.79326173,-20.819,45.96110094,-66.62690671,-20.819
683881.386990173,5092463.80078702,-20.822,45.96110094,-66.62690345,-20.822
683881.868335417,5092463.93967282,-20.783,45.96110206,-66.62689719,-20.783
683882.465986998,5092464.10537595,-20.748,45.96110339,-66.62688942,-20.748
683883.045925582,5092464.47516242,-20.715,45.96110656,-66.6268818,-20.715
683883.697899043,5092464.92604815,-20.692,45.96111044,-66.62687322,-20.692
683884.205647706,5092465.55834392,-20.692,45.96111599,-66.62686643,-20.692
683884.619628166,5092466.29237573,-20.695,45.96112248,-66.62686081,-20.695
683885.008437411,5092467.14241936,-20.692,45.96113002,-66.62685547,-20.692
683885.321636865,5092468.03135506,-20.697,45.96113793,-66.62685109,-20.697
683885.568569799,5092468.85381961,-20.7,45.96114526,-66.62684759,-20.7
683885.775203279,5092469.59724243,-20.702,45.96115189,-66.62684464,-20.702
683885.988306267,5092470.27969711,-20.692,45.96115797,-66.62684163,-20.692
683886.190752478,5092470.87732107,-20.687,45.96116329,-66.62683879,-20.687
683886.468803758,5092471.61842356,-20.682,45.96116988,-66.62683492,-20.682
683886.763319244,5092472.40560924,-20.666,45.96117688,-66.62683082,-20.666
683886.946358053,5092473.31624363,-20.67,45.96118502,-66.62682811,-20.67
683887.074443135,5092474.27528155,-20.673,45.96119361,-66.62682609,-20.673
683887.203024668,5092475.21765403,-20.676,45.96120205,-66.62682407,-20.676
683887.373513847,5092476.15905102,-20.666,45.96121047,-66.62682151,-20.666
683887.451617682,5092477.07767932,-20.671,45.96121871,-66.62682015,-20.671
683887.587402888,5092477.88237642,-20.667,45.96122591,-66.62681809,-20.667
683887.666108495,5092478.72874161,-20.66,45.9612335,-66.62681675,-20.66
683887.703500752,5092479.4259778,-20.654,45.96123976,-66.626816,-20.654
683887.67024997,5092480.12555742,-20.667,45.96124606,-66.62681616,-20.667
683887.696404703,5092480.91364416,-20.695,45.96125314,-66.62681552,-20.695
683887.693592368,5092481.71087604,-20.693,45.96126031,-66.62681525,-20.693
683887.740264552,5092482.565183,-20.683,45.96126798,-66.62681432,-20.683
683887.738109607,5092483.52256481,-20.685,45.96127659,-66.62681398,-20.685
683887.627011994,5092484.36216325,-20.716,45.96128417,-66.62681509,-20.716
683887.638756114,5092485.1653889,-20.719,45.96129139,-66.62681463,-20.719
683887.519159438,5092485.79567507,-20.739,45.96129709,-66.62681593,-20.739
683887.498944212,5092486.10977341,-20.737,45.96129992,-66.62681607,-20.737
683887.617859031,5092486.10108402,-20.725,45.96129981,-66.62681454,-20.725
683887.667462399,5092486.12813821,-20.72,45.96130004,-66.62681389,-20.72
683887.676740922,5092486.15510303,-20.717,45.96130028,-66.62681376,-20.717
683887.67530407,5092486.17730055,-20.721,45.96130048,-66.62681377,-20.721
683887.66644981,5092486.18815692,-20.721,45.96130058,-66.62681388,-20.721
683887.654694788,5092486.19225477,-20.716,45.96130062,-66.62681403,-20.716
683887.640747647,5092486.19183925,-20.713,45.96130062,-66.62681421,-20.713
683887.62373424,5092486.19022036,-20.715,45.96130061,-66.62681443,-20.715
683887.610051903,5092486.1809166,-20.713,45.96130053,-66.62681461,-20.713
683887.594819881,5092486.17156667,-20.712,45.96130045,-66.62681481,-20.712
683887.582621025,5092486.16453113,-20.712,45.96130039,-66.62681497,-20.712
683887.572680491,5092486.15978691,-20.715,45.96130035,-66.6268151,-20.715
683887.566581063,5092486.15626914,-20.718,45.96130032,-66.62681518,-20.718
683887.55670673,5092486.14930286,-20.718,45.96130026,-66.62681531,-20.718
683887.562130618,5092486.14946446,-20.733,45.96130026,-66.62681524,-20.733
683887.558388814,5092486.14490491,-20.738,45.96130022,-66.62681529,-20.738
683887.555454952,5092486.13925742,-20.745,45.96130017,-66.62681533,-20.745
683887.56087884,5092486.13941902,-20.751,45.96130017,-66.62681526,-20.751
683887.562494724,5092486.13724312,-20.754,45.96130015,-66.62681524,-20.754
683887.564044407,5092486.13728929,-20.758,45.96130015,-66.62681522,-20.758
683887.563170263,5092486.1405993,-20.762,45.96130018,-66.62681523,-20.762
683887.56222992,5092486.14613137,-20.766,45.96130023,-66.62681524,-20.766
683887.562739956,5092486.15504269,-20.773,45.96130031,-66.62681523,-20.773
683887.564865877,5092486.16177812,-20.778,45.96130037,-66.6268152,-20.778
683887.565309713,5092486.17291151,-20.783,45.96130047,-66.62681519,-20.783
683887.564978708,5092486.18402181,-20.789,45.96130057,-66.62681519,-20.789
683887.541264021,5092486.25114828,-20.791,45.96130118,-66.62681547,-20.791
683887.303074632,5092486.67106624,-20.804,45.96130502,-66.62681838,-20.804
683886.890734004,5092487.31375914,-20.843,45.96131091,-66.62682345,-20.843
683886.336365849,5092487.96000481,-20.921,45.96131687,-66.62683035,-20.921
683885.724612942,5092488.58007655,-20.996,45.96132261,-66.626838,-20.996
683884.959122712,5092489.10215878,-21.069,45.96132751,-66.62684767,-21.069
683884.139890256,5092489.60595977,-21.147,45.96133226,-66.62685804,-21.147
683883.480213416,5092489.93436771,-21.194,45.96133539,-66.62686642,-21.194
683882.743806327,5092490.15707227,-21.262,45.96133759,-66.62687583,-21.262
683882.0987432,5092490.28130473,-21.308,45.96133888,-66.6268841,-21.308
683881.47375976,5092490.40835951,-21.375,45.96134019,-66.62689211,-21.375
683880.889696952,5092490.51550512,-21.423,45.96134131,-66.6268996,-21.423
683880.327911936,5092490.57772181,-21.47,45.96134202,-66.62690682,-21.47
683879.90452552,5092490.6540698,-21.5,45.96134282,-66.62691225,-21.5
683879.516721564,5092490.68143713,-21.526,45.96134317,-66.62691724,-21.526
683879.208130416,5092490.73118064,-21.55,45.9613437,-66.6269212,-21.55
683878.819736661,5092490.72628198,-21.594,45.96134376,-66.62692621,-21.594
683878.642866806,5092490.64984377,-21.604,45.96134312,-66.62692852,-21.604
683878.683024502,5092490.52538229,-21.596,45.96134199,-66.62692805,-21.596
683878.652665727,5092490.45108479,-21.57,45.96134133,-66.62692847,-21.57
683878.490578065,5092490.42512769,-21.579,45.96134114,-66.62693057,-21.579
683878.232211565,5092490.40297443,-21.605,45.96134101,-66.62693391,-21.605
683878.108396585,5092490.44599052,-21.626,45.96134143,-66.62693549,-21.626
683878.106946201,5092490.44261126,-21.622,45.9613414,-66.62693551,-21.622
683878.111727639,5092490.43830564,-21.622,45.96134136,-66.62693545,-21.622
683878.109946265,5092490.44603668,-21.636,45.96134143,-66.62693547,-21.636
683878.101568981,5092490.46691542,-21.645,45.96134162,-66.62693557,-21.645
683878.100973201,5092490.48691397,-21.647,45.9613418,-66.62693557,-21.647
683878.045906882,5092490.51307388,-21.588,45.96134205,-66.62693627,-21.588
683877.665276735,5092490.66408884,-21.574,45.96134351,-66.62694112,-21.574
683877.266916958,5092490.73339847,-21.666,45.96134424,-66.62694623,-21.666
683876.899537246,5092490.77805467,-21.736,45.96134474,-66.62695095,-21.736
683876.595772575,5092490.71785248,-21.773,45.96134428,-66.62695489,-21.773
683876.356670183,5092490.62176811,-21.797,45.96134348,-66.62695801,-21.797
683876.184774378,5092490.58662276,-21.803,45.96134321,-66.62696024,-21.803
683876.153654308,5092490.53787897,-21.817,45.96134278,-66.62696066,-21.817
683876.144428366,5092490.48311532,-21.825,45.96134229,-66.6269608,-21.825
683876.123572189,5092490.35016408,-21.836,45.9613411,-66.62696112,-21.836
683876.081583147,5092490.19767899,-21.837,45.96133974,-66.62696172,-21.837
683876.043964781,5092490.02864387,-21.836,45.96133823,-66.62696227,-21.836
683875.995782956,5092489.82370953,-21.837,45.9613364,-66.62696297,-21.837
683875.953714132,5092489.64786973,-21.842,45.96133483,-66.62696358,-21.842
683875.938003469,5092489.49839153,-21.848,45.96133349,-66.62696384,-21.848
683875.928769895,5092489.36578653,-21.834,45.9613323,-66.62696401,-21.834
683875.809491085,5092489.38669748,-21.842,45.96133252,-66.62696554,-21.842
683875.509429106,5092489.3844305,-21.836,45.96133258,-66.62696941,-21.836
683874.975715708,5092489.33739436,-21.827,45.9613323,-66.62697631,-21.827
683874.38405645,5092489.41317783,-21.83,45.96133314,-66.62698391,-21.83
683873.839956177,5092489.66274067,-21.83,45.96133553,-66.62699083,-21.83
683873.481659892,5092490.00123994,-21.82,45.96133867,-66.62699532,-21.82
683873.356403951,5092490.24882416,-21.815,45.96134093,-66.62699684,-21.815
683873.299398457,5092490.36611167,-21.805,45.961342,-66.62699753,-21.805
683873.07958724,5092490.24724978,-21.811,45.96134099,-66.62700041,-21.811
